Source DataFile                                             ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,       Sig,        Fo,        Fm,     Fv/Fm,         p,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:32:59,    1678804379008,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   122  ,     7.7111,     0.9719,    284.14,    841.69,   1992.47,    0.5776,    0.4000,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:00,    1678804380013,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    11.7424,     0.9716,    285.44,    838.76,   1996.95,    0.5800,    0.4030,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:01,    1678804381016,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    12.3889,     0.9727,    284.74,    836.68,   2004.52,    0.5826,    0.3970,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:02,    1678804382020,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    10.0897,     0.9748,    285.50,    839.53,   2000.68,    0.5804,    0.3940,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:03,    1678804383020,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     9.3781,     0.9725,    285.01,    839.00,   1996.53,    0.5798,    0.3960,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:04,    1678804384019,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    13.5676,     0.9732,    285.67,    840.80,   1999.97,    0.5796,    0.3980,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:05,    1678804385020,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    10.8038,     0.9740,    285.35,    840.56,   2001.57,    0.5800,    0.3950,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:06,    1678804386021,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    12.2002,     0.9717,    284.36,    839.10,   1997.74,    0.5800,    0.4010,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:07,    1678804387025,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    11.0902,     0.9749,    285.32,    840.60,   1997.93,    0.5793,    0.3890,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:08,    1678804388025,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    11.4239,     0.9722,    284.85,    839.89,   1999.35,    0.5799,    0.4000,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:09,    1678804389027,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     8.1149,     0.9736,    284.60,    838.72,   1998.93,    0.5804,    0.3860,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:10,    1678804390030,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     9.7592,     0.9735,    285.34,    840.59,   1998.95,    0.5795,    0.3950,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:11,    1678804391034,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     7.7286,     0.9724,    284.89,    840.29,   1997.67,    0.5794,    0.3970,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:12,    1678804392036,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    10.1552,     0.9737,    285.18,    841.19,   1998.95,    0.5792,    0.3950,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:13,    1678804393037,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    10.0227,     0.9737,    284.61,    838.49,   1998.86,    0.5805,    0.3890,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:14,    1678804394040,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    12.9882,     0.9741,    285.71,    841.10,   1999.11,    0.5793,    0.3940,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:15,    1678804395042,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   110  ,    12.6288,     0.9733,    285.61,    838.53,   1998.83,    0.5805,    0.3930,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:16,    1678804396046,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     9.3823,     0.9732,    285.22,    840.15,   1998.18,    0.5795,    0.3950,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:17,    1678804397045,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    16.9040,     0.9750,    286.26,    841.44,   1997.67,    0.5788,    0.3920,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:18,    1678804398048,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    12.2242,     0.9726,    285.06,    839.08,   1997.85,    0.5800,    0.3940,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:19,    1678804399052,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    12.5731,     0.9743,    285.49,    841.27,   1998.04,    0.5790,    0.3890,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:20,    1678804400056,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   122  ,    10.3980,     0.9743,    285.93,    842.45,   1997.99,    0.5784,    0.3980,
C:\LIFT\DATA\LOW\NoDecay\20230314_NaOm1305_10C_05S_data.csv , 2023/03/14, 11:33:21,    1678804401059,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   122  ,    13.5189,     0.9742,    285.65,    840.85,   1998.67,    0.5793,    0.3910,
