Source DataFile                                        ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,     Chisq,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Alp1QA,    Tau1QA,    Alp2QA,    Tau2QA,    Alp3QA,    Tau3QA,   Light_1,
-------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:11,    1676387590911,--Not Acquired--     ,--Not Acquired--     , -1215.31,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     5.0593,     0.9023,   1082.37,   2137.03,    0.4935,    300.93,    0.4310,    0.7100,       377,    0.1968,      1911,    0.0932,     30238,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:12,    1676387592738,--Not Acquired--     ,--Not Acquired--     , -1219.17,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     7.6369,     0.9031,   1085.60,   2136.33,    0.4918,    302.89,    0.4320,    0.6988,       370,    0.2070,      1807,    0.0942,     29258,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:14,    1676387594585,--Not Acquired--     ,--Not Acquired--     , -1216.57,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.4243,     0.9033,   1083.06,   2133.80,    0.4924,    301.26,    0.4330,    0.7003,       374,    0.2065,      1864,    0.0932,     30062,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:16,    1676387596417,--Not Acquired--     ,--Not Acquired--     , -1217.40,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     5.6447,     0.8986,   1085.42,   2145.01,    0.4940,    299.85,    0.4280,    0.6703,       347,    0.2337,      1595,    0.0960,     28381,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:18,    1676387598257,--Not Acquired--     ,--Not Acquired--     , -1219.02,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.3514,     0.8998,   1083.89,   2140.57,    0.4936,    300.67,    0.4270,    0.6881,       358,    0.2187,      1761,    0.0932,     29261,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:20,    1676387600084,--Not Acquired--     ,--Not Acquired--     , -1219.29,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.5652,     0.9035,   1085.07,   2133.64,    0.4914,    303.47,    0.4330,    0.6846,       363,    0.2195,      1737,    0.0959,     28744,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:22,    1676387601913,--Not Acquired--     ,--Not Acquired--     , -1219.13,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.9537,     0.8978,   1087.16,   2146.32,    0.4935,    299.81,    0.4260,    0.6756,       347,    0.2296,      1643,    0.0948,     27725,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:23,    1676387603754,--Not Acquired--     ,--Not Acquired--     , -1215.24,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.8519,     0.9034,   1083.41,   2130.73,    0.4915,    302.63,    0.4300,    0.6894,       370,    0.2143,      1787,    0.0963,     29508,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:25,    1676387605585,--Not Acquired--     ,--Not Acquired--     , -1218.62,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.4304,     0.8971,   1086.35,   2147.95,    0.4942,    299.17,    0.4230,    0.6793,       349,    0.2266,      1669,    0.0941,     28506,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:27,    1676387607401,--Not Acquired--     ,--Not Acquired--     , -1214.37,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     4.5430,     0.9028,   1085.67,   2137.86,    0.4922,    302.79,    0.4350,    0.6756,       355,    0.2283,      1685,    0.0961,     28563,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:29,    1676387609229,--Not Acquired--     ,--Not Acquired--     , -1219.80,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     5.0406,     0.9013,   1086.55,   2140.78,    0.4925,    301.97,    0.4320,    0.6741,       353,    0.2301,      1668,    0.0958,     28471,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:31,    1676387611057,--Not Acquired--     ,--Not Acquired--     , -1217.91,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.8371,     0.8992,   1086.01,   2140.77,    0.4927,    300.79,    0.4250,    0.6808,       353,    0.2255,      1735,    0.0937,     29074,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:33,    1676387612881,--Not Acquired--     ,--Not Acquired--     , -1220.67,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     5.2596,     0.9012,   1082.72,   2134.17,    0.4927,    300.92,    0.4250,    0.6907,       366,    0.2153,      1835,    0.0940,     30545,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:34,    1676387614717,--Not Acquired--     ,--Not Acquired--     , -1217.44,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     3.6031,     0.9028,   1087.34,   2136.22,    0.4910,    302.08,    0.4310,    0.6873,       366,    0.2175,      1778,    0.0952,     28959,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_1S_data.csv , 2023/02/14, 11:13:36,    1676387616535,--Not Acquired--     ,--Not Acquired--     , -1220.59,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     2.9851,     0.8999,   1086.36,   2140.43,    0.4925,    300.44,    0.4270,    0.6723,       353,    0.2301,      1631,    0.0976,     27322,      0.00,
