Source DataFile                                              ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,     Chisq,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Alp1QA,    Tau1QA,    Alp2QA,    Tau2QA,    Alp3QA,    Tau3QA,
-------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:43:07,    1676389386893,--Not Acquired--     ,--Not Acquired--     , -1215.83,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    10.1453,     0.9217,   1061.85,   2210.21,    0.5196,    289.31,    0.4510,    0.5501,       414,    0.3471,      2034,    0.1028,     47199,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:43:11,    1676389391753,--Not Acquired--     ,--Not Acquired--     , -1213.35,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.3050,     0.9200,   1057.77,   2212.70,    0.5220,    290.01,    0.4460,    0.5470,       402,    0.3505,      1994,    0.1025,     48517,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:43:16,    1676389396613,--Not Acquired--     ,--Not Acquired--     , -1215.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     5.5993,     0.9190,   1062.98,   2220.10,    0.5212,    289.70,    0.4480,    0.5413,       390,    0.3575,      1948,    0.1012,     46250,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:43:21,    1676389401474,--Not Acquired--     ,--Not Acquired--     , -1214.61,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,     6.9962,     0.9182,   1060.58,   2221.02,    0.5225,    289.72,    0.4460,    0.5420,       387,    0.3578,      1963,    0.1002,     47105,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:43:26,    1676389406331,--Not Acquired--     ,--Not Acquired--     , -1216.26,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.3057,     0.9204,   1058.89,   2216.13,    0.5222,    291.05,    0.4470,    0.5514,       403,    0.3467,      1999,    0.1019,     47523,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:43:31,    1676389411204,--Not Acquired--     ,--Not Acquired--     , -1221.93,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.2778,     0.9183,   1060.93,   2220.82,    0.5223,    289.03,    0.4470,    0.5408,       389,    0.3576,      1939,    0.1016,     46843,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:43:36,    1676389416056,--Not Acquired--     ,--Not Acquired--     , -1217.28,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     5.1789,     0.9206,   1059.75,   2212.56,    0.5210,    289.98,    0.4490,    0.5476,       403,    0.3502,      1995,    0.1022,     46465,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:43:41,    1676389420911,--Not Acquired--     ,--Not Acquired--     , -1213.58,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     7.6981,     0.9209,   1057.08,   2207.27,    0.5211,    288.95,    0.4490,    0.5562,       415,    0.3417,      2066,    0.1021,     48616,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:43:45,    1676389425785,--Not Acquired--     ,--Not Acquired--     , -1215.94,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.8098,     0.9214,   1058.68,   2208.96,    0.5207,    288.75,    0.4550,    0.5394,       401,    0.3569,      1987,    0.1037,     47483,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:43:50,    1676389430641,--Not Acquired--     ,--Not Acquired--     , -1218.07,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     8.8379,     0.9218,   1058.02,   2211.94,    0.5217,    292.09,    0.4500,    0.5599,       411,    0.3395,      2078,    0.1006,     49952,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:43:55,    1676389435492,--Not Acquired--     ,--Not Acquired--     , -1222.60,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.6994,     0.9214,   1061.34,   2215.52,    0.5210,    291.59,    0.4540,    0.5367,       392,    0.3600,      1924,    0.1033,     45817,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:44:00,    1676389440348,--Not Acquired--     ,--Not Acquired--     , -1218.82,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.2424,     0.9201,   1061.16,   2214.79,    0.5209,    289.95,    0.4500,    0.5402,       394,    0.3578,      1958,    0.1020,     47098,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:44:05,    1676389445209,--Not Acquired--     ,--Not Acquired--     , -1220.79,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   211  ,     7.2375,     0.9201,   1059.77,   2215.30,    0.5216,    291.10,    0.4490,    0.5400,       393,    0.3583,      1943,    0.1017,     46803,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:44:10,    1676389450089,--Not Acquired--     ,--Not Acquired--     , -1213.11,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    11.6820,     0.9199,   1062.22,   2219.58,    0.5214,    290.85,    0.4520,    0.5341,       385,    0.3638,      1905,    0.1021,     45890,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_10C_4S_445_1_data.csv , 2023/02/14, 11:44:15,    1676389454951,--Not Acquired--     ,--Not Acquired--     , -1216.61,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     7.8307,     0.9207,   1061.49,   2217.30,    0.5213,    291.45,    0.4510,    0.5393,       392,    0.3599,      1954,    0.1008,     47514,
