Source DataFile                                              ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,     Chisq,        Fo,        Fm,     Fv/Fm,       Sig,         p,    Alp1QA,    Tau1QA,    Alp2QA,    Tau2QA,    Alp3QA,    Tau3QA,   Light_1,
-------------------------------------------------------------,-----------,---------,-----------------,---------------------,---------------------,---------,-----------,------------,---------,----------,----------,----------,----------,----------,----------,----------,--------,-----------,-----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,----------,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:23:16,    1676388196457,--Not Acquired--     ,--Not Acquired--     , -1214.84,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     9.3091,     0.9062,   1076.38,   2126.58,    0.4938,    300.85,    0.4510,    0.7000,       368,    0.2045,      2188,    0.0955,     37509,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:23:21,    1676388201294,--Not Acquired--     ,--Not Acquired--     , -1213.07,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.8943,     0.9070,   1078.25,   2126.60,    0.4930,    301.27,    0.4550,    0.7044,       369,    0.2000,      2237,    0.0956,     36954,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:23:26,    1676388206169,--Not Acquired--     ,--Not Acquired--     , -1215.12,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     8.6140,     0.9028,   1079.98,   2138.19,    0.4949,    299.39,    0.4510,    0.6840,       348,    0.2165,      1913,    0.0995,     33313,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:23:31,    1676388210990,--Not Acquired--     ,--Not Acquired--     , -1214.53,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    10.2999,     0.9098,   1070.00,   2113.81,    0.4938,    301.66,    0.4510,    0.7289,       398,    0.1802,      2801,    0.0909,     44482,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:23:36,    1676388215845,--Not Acquired--     ,--Not Acquired--     , -1215.43,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     8.1002,     0.9130,   1065.24,   2099.15,    0.4925,    302.15,    0.4520,    0.7412,       420,    0.1706,      3258,    0.0882,     50931,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:23:40,    1676388220717,--Not Acquired--     ,--Not Acquired--     , -1214.57,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     9.5697,     0.9136,   1073.58,   2105.78,    0.4902,    303.29,    0.4520,    0.7427,       421,    0.1699,      3224,    0.0874,     46941,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:23:45,    1676388225582,--Not Acquired--     ,--Not Acquired--     , -1212.56,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.0965,     0.9081,   1077.80,   2127.49,    0.4934,    301.54,    0.4560,    0.7057,       374,    0.1982,      2282,    0.0961,     37872,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:23:50,    1676388230433,--Not Acquired--     ,--Not Acquired--     , -1218.58,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    11.0450,     0.9051,   1076.92,   2129.81,    0.4944,    298.59,    0.4500,    0.7064,       371,    0.1981,      2281,    0.0955,     37475,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:23:55,    1676388235265,--Not Acquired--     ,--Not Acquired--     , -1218.03,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     9.5582,     0.9131,   1065.33,   2101.21,    0.4930,    301.79,    0.4510,    0.7431,       423,    0.1699,      3362,    0.0870,     50736,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:24:00,    1676388240126,--Not Acquired--     ,--Not Acquired--     , -1217.20,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.5672,     0.9021,   1078.16,   2140.50,    0.4963,    299.84,    0.4460,    0.6909,       350,    0.2145,      2079,    0.0946,     37254,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:24:05,    1676388244968,--Not Acquired--     ,--Not Acquired--     , -1211.30,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     6.6882,     0.9040,   1077.09,   2134.43,    0.4954,    300.00,    0.4470,    0.6972,       361,    0.2085,      2138,    0.0943,     37460,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:24:10,    1676388249846,--Not Acquired--     ,--Not Acquired--     , -1209.72,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     7.3906,     0.9117,   1067.07,   2109.15,    0.4941,    300.56,    0.4510,    0.7409,       417,    0.1709,      3254,    0.0882,     48954,      0.00,
C:\LIFT\DATA\LOW\LOW_20230214_NaOm1273_20C_4S_445_1_data.csv , 2023/02/14, 11:24:14,    1676388254744,--Not Acquired--     ,--Not Acquired--     , -1215.31,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   211  ,    10.5830,     0.9101,   1077.38,   2122.84,    0.4925,    301.86,    0.4570,    0.7118,       385,    0.1939,      2437,    0.0943,     40019,      0.00,
