Source DataFile                                                             ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,       Sig,        Fo,        Fm,     Fv/Fm,         p,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:07,    1678378507381,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     9.0885,     0.9668,    286.51,   1095.03,   2736.47,    0.5998,    0.3850,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:08,    1678378508808,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   112  ,    14.5596,     0.9686,    290.36,   1098.36,   2739.90,    0.5991,    0.3990,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:10,    1678378510238,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    19.6569,     0.9681,    289.61,   1089.42,   2762.48,    0.6056,    0.3940,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:11,    1678378511660,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    14.5997,     0.9684,    289.79,   1091.36,   2756.99,    0.6041,    0.3980,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:13,    1678378513082,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    24.2063,     0.9685,    290.18,   1094.30,   2744.88,    0.6013,    0.3980,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:14,    1678378514511,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    14.3644,     0.9686,    290.81,   1093.10,   2744.79,    0.6018,    0.3980,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:16,    1678378515937,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    23.7209,     0.9685,    290.53,   1093.21,   2751.99,    0.6028,    0.3980,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:17,    1678378517359,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    16.2144,     0.9683,    290.28,   1091.03,   2748.31,    0.6030,    0.3960,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:18,    1678378518781,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    15.6675,     0.9686,    290.74,   1095.84,   2745.99,    0.6009,    0.3990,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:20,    1678378520216,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    20.6938,     0.9679,    289.27,   1091.18,   2741.78,    0.6020,    0.3930,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:21,    1678378521641,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   121  ,    16.5279,     0.9687,    291.07,   1091.44,   2745.07,    0.6024,    0.3980,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:23,    1678378523063,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    19.4035,     0.9687,    290.88,   1092.49,   2744.09,    0.6019,    0.3990,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:24,    1678378524488,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    11.4068,     0.9676,    289.31,   1088.75,   2736.51,    0.6021,    0.3880,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:26,    1678378525928,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    17.0884,     0.9682,    290.59,   1092.47,   2744.28,    0.6019,    0.3930,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:27,    1678378527353,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    22.4382,     0.9686,    291.32,   1092.24,   2745.72,    0.6022,    0.3970,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:28,    1678378528779,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    18.8117,     0.9687,    291.32,   1093.00,   2745.37,    0.6019,    0.3980,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:30,    1678378530223,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    16.2428,     0.9686,    291.22,   1092.39,   2742.39,    0.6017,    0.3970,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:31,    1678378531658,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    16.0802,     0.9688,    291.61,   1092.29,   2742.78,    0.6018,    0.3990,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:33,    1678378533090,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    24.1906,     0.9685,    291.47,   1092.42,   2746.23,    0.6022,    0.3950,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:34,    1678378534516,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,     9.3262,     0.9679,    290.00,   1089.68,   2735.36,    0.6016,    0.3910,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:36,    1678378535940,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    12.4859,     0.9688,    291.19,   1092.79,   2741.01,    0.6013,    0.4000,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:37,    1678378537373,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    16.4405,     0.9678,    289.85,   1090.73,   2739.30,    0.6018,    0.3890,
C:\LIFT\DATA\LOW\NoDecay\LOW_20230309_NaOm1293_10C_1S_445_nodecay__data.csv , 2023/03/09, 12:15:38,    1678378538803,--Not Acquired--     ,--Not Acquired--     ,     0.00,     0.0000,      0.0000,  NO DATA,    '10000,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   111  ,    15.8361,     0.9686,    291.27,   1091.43,   2741.14,    0.6018,    0.3970,
